student_id,roll_number,first_name,last_name,full_name,gender,age,date_of_birth,email,phone,city,location_type,branch,branch_name,year,semester,admission_date,status,primary_teacher_id,class_coordinator,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status,status_attendance_total_days,status_attendance_present_days,status_attendance_absent_days,attendance_percentage,attendance_first_half,attendance_second_half,attendance_trend,marks_percentage_mean,marks_percentage_std,marks_percentage_min,marks_percentage_max,marks_obtained_marks_sum,marks_subject_chemistry,marks_subject_computer_science,marks_subject_electronics,marks_subject_mathematics,marks_subject_mechanical_engineering,marks_subject_physics,marks_failing_count,assignment_submission_rate,assignment_late_count,assignment_grade_A,assignment_grade_B,assignment_grade_C,assignment_grade_D,behavior_negative_count,behavior_positive_count,behavior_total_count,library_visits,library_hours,fee_total_paid,fee_pending_count,fee_late_count,total_activities,extra_participates,extra_category_Academic,extra_category_Cultural,extra_category_Other,extra_category_Social,extra_category_Sports,extra_category_Technical,extra_leadership_roles,extra_hours_per_week,extra_total_events,attendance_status_extra_sessions_total,attendance_status_extra_sessions_present,extra_attendance_percentage,dropout_risk_score,dropout_risk
27,CS211027,Deepak,Jain,Deepak Jain,Male,17,2007-05-06,deepak.jain27@student.college.edu,917625941162,Visakhapatnam,Semi-Urban,CS,Computer Science,1,1,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,220131,Mr. Manoj Jain,Secondary,Government Employee,Mrs. Anjali Jain,Primary,Professional,2,4,0,917674868133,"311, Street, Visakhapatnam",4.69,6.58,4.69,Stable,22,14,22,14,63.64,4.69,14,81.42,High,2025-07-27,0,On Time,0,0,0,1,1,1,Below Average,Yes,40,30,10,75.0,85.0,65.0,-20.0,35.50277777777777,12.093072541420705,14.59,69.39,210.23,35.608333333333334,32.800000000000004,36.44833333333333,30.905,39.99333333333333,37.26166666666666,22.0,75.0,1,1,4,1,0,1.0,1.0,2.0,17.0,15.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Medium Risk
28,CS211028,Simran,Banerjee,Simran Banerjee,Female,19,2007-09-20,simran.banerjee28@student.college.edu,919640706528,Hyderabad,Rural,CS,Computer Science,1,1,2025-08-01,Active,1,Mr. Vinod Khanna,Low,125323,Mr. Kian Banerjee,Secondary,Government Employee,Mrs. Swati Banerjee,Primary,Small Business,1,5,0,917968342037,"228, Road, Hyderabad",7.66,6.58,7.66,Stable,20,18,20,18,90.0,7.66,18,64.91,Low,2025-07-27,0,On Time,0,0,0,1,1,1,Good,No,40,28,12,70.0,60.0,80.0,20.0,66.83277777777778,17.914367196847678,26.68,100.0,388.24,77.91,71.09833333333334,62.946666666666665,65.09166666666667,64.90833333333333,59.041666666666664,2.0,37.5,0,1,0,1,1,1.0,1.0,2.0,9.0,9.0,50000,2,0.0,3,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.666666666666667,27.0,40.0,30.0,75.0,25,Low Risk
29,CS211029,Siya,Gupta,Siya Gupta,Female,17,2007-11-28,siya.gupta29@student.college.edu,918350633818,Patna,Urban,CS,Computer Science,1,1,2025-08-01,Active,1,Mr. Vinod Khanna,Upper-Middle,776017,Mr. Sandeep Gupta,Higher Secondary,Farmer,Mrs. Avni Gupta,Higher Secondary,Self-Employed,0,4,0,918296117446,"327, Street, Patna",5.06,6.58,5.06,Improving,20,16,20,16,80.0,5.06,16,72.02,Medium,2025-07-27,0,On Time,0,1,1,1,0,0,Below Average,No,40,37,3,92.5,95.0,90.0,-5.0,61.45861111111112,15.334876058519631,29.14,93.87,366.37,53.51499999999999,62.635,66.68166666666667,66.61666666666666,59.10666666666666,60.196666666666665,4.0,100.0,1,6,2,0,0,1.0,1.0,2.0,14.0,13.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
30,CS211030,Manoj,Bhatia,Manoj Bhatia,Male,17,2007-10-16,manoj.bhatia30@student.college.edu,918868181229,Ghaziabad,Rural,CS,Computer Science,1,1,2025-08-01,Active,1,Mr. Vinod Khanna,Low,81342,Mr. Samar Bhatia,Higher Secondary,Small Business,Mrs. Sneha Bhatia,Primary,Daily Wage Worker,2,6,1,918950213501,"381, Road, Ghaziabad",5.25,6.58,5.25,Improving,22,17,22,17,77.27,5.25,17,89.4,Medium,2025-08-03,7,Late,0,1,1,1,0,0,Below Average,No,40,31,9,77.5,80.0,75.0,-5.0,64.0975,15.565379785188115,28.33,89.21,380.27,55.65,62.004999999999995,65.68666666666667,67.96,61.35166666666667,71.93166666666666,3.0,75.0,3,1,4,0,1,1.0,1.0,2.0,18.0,13.0,50000,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
31,CS212001,Ayaan,Mukherjee,Ayaan Mukherjee,Male,17,2007-10-19,ayaan.mukherjee31@student.college.edu,919714670208,Kanpur,Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Middle,384038,Mr. Ansh Mukherjee,Secondary,Farmer,Mrs. Divya Mukherjee,Secondary,Self-Employed,2,3,0,917258584080,"93, Road, Kanpur",5.65,6.77,6.32,Declining,20,16,40,32,80.0,5.65,16,73.42,Medium,2025-07-29,2,On Time,1,0,1,2,0,0,Average,No,40,34,6,85.0,85.0,85.0,0.0,48.68972222222222,16.748762937024186,16.37,75.89,289.57,49.17666666666667,39.736666666666665,39.64,53.458333333333336,55.50666666666666,54.62,13.0,62.5,0,2,1,2,0,1.0,1.0,2.0,12.0,9.0,100000,0,1.0,2,1,0.0,0.0,1.0,0.0,1.0,0.0,2.0,10.5,35.0,72.0,70.0,97.22222222222221,10,Low Risk
32,CS212002,Manish,Hussain,Manish Hussain,Male,18,2007-03-01,manish.hussain32@student.college.edu,918700582138,Indore,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,234496,Mr. Vikram Hussain,No Formal Education,Farmer,Mrs. Aanya Hussain,Higher Secondary,Salaried Employee,2,5,0,917022363373,"187, Road, Indore",7.82,7.7,7.75,Stable,24,19,48,39,81.25,7.82,19,85.57,Low,2025-08-11,15,Very Late,1,0,1,2,1,1,Good,No,40,32,8,80.0,80.0,80.0,0.0,78.19305555555555,14.05332941119942,54.92,100.0,464.72,75.17999999999999,82.50333333333333,75.69500000000001,79.88666666666667,77.90166666666667,77.99166666666666,0.0,50.0,1,0,2,1,1,1.0,1.0,2.0,17.0,17.0,65000,1,0.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.5,22.0,80.0,63.0,78.75,5,Low Risk
33,CS212003,Deepak,Shah,Deepak Shah,Male,19,2007-12-02,deepak.shah33@student.college.edu,917367459064,Mumbai,Semi-Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,223325,Mr. Siddharth Shah,Higher Secondary,Retired,Mrs. Ishita Shah,Secondary,Farmer,1,4,1,917562296418,"216, Road, Mumbai",4.71,5.99,5.48,Declining,20,16,40,33,82.5,4.71,16,76.61,High,2025-07-27,0,On Time,1,0,1,2,2,2,Below Average,No,40,26,14,65.0,55.00000000000001,75.0,19.999999999999993,42.19638888888889,16.91996524021721,10.76,72.01,255.68,41.35333333333333,35.905,27.850000000000005,50.11166666666667,43.821666666666665,54.13666666666666,15.0,87.5,3,4,2,0,1,1.0,2.0,3.0,12.0,9.0,100000,0,1.0,3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,40.0,19.0,47.5,35,Medium Risk
34,CS212004,Priya,Das,Priya Das,Female,18,2007-09-24,priya.das34@student.college.edu,918249038278,Nagpur,Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,277706,Mr. Rudra Das,Graduate,Daily Wage Worker,Mrs. Prisha Das,Higher Secondary,Homemaker,3,5,0,918505274702,"338, Lane, Nagpur",6.06,5.85,5.93,Stable,22,14,44,29,65.91,6.06,14,85.46,Medium,2025-07-28,1,On Time,0,0,0,2,0,0,Average,No,40,26,14,65.0,65.0,65.0,0.0,51.104166666666664,16.04267227027432,18.76,85.7,298.8,51.376666666666665,42.096666666666664,52.975,59.846666666666664,45.31333333333333,55.01666666666667,9.0,87.5,1,0,4,1,2,1.0,1.0,2.0,12.0,9.0,65000,1,2.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40,Medium Risk
35,CS212005,Riya,Agarwal,Riya Agarwal,Female,17,2007-02-18,riya.agarwal35@student.college.edu,919874170239,Bangalore,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Low,90885,Mr. Ravi Agarwal,Graduate,Small Business,Mrs. Navya Agarwal,Graduate,Professional,1,5,0,919427549251,"252, Road, Bangalore",6.87,7.43,7.21,Declining,18,16,36,33,91.67,6.87,16,75.9,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No,40,27,13,67.5,80.0,55.00000000000001,-24.999999999999993,68.55194444444444,16.182100838262087,34.96,100.0,408.81,63.044999999999995,66.80833333333334,74.99333333333333,77.11,64.78833333333334,64.56666666666666,2.0,87.5,1,2,2,2,1,1.0,1.0,2.0,12.0,9.0,35000,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Medium Risk
36,CS212006,Prisha,Bose,Prisha Bose,Female,17,2007-05-04,prisha.bose36@student.college.edu,919289525968,Ghaziabad,Semi-Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,160549,Mr. Sai Bose,Secondary,Small Business,Mrs. Sneha Bose,Graduate,Professional,3,7,1,919384502907,"167, Street, Ghaziabad",5.04,6.37,5.84,Declining,20,16,40,33,82.5,5.04,16,84.59,Medium,2025-07-27,0,On Time,1,0,1,2,2,1,Average,No,40,22,18,55.00000000000001,55.00000000000001,55.00000000000001,0.0,42.382222222222225,15.047647392981139,12.64,82.39,246.66,35.865,43.50833333333333,49.425000000000004,41.81333333333333,41.80166666666667,41.88,16.0,87.5,1,1,3,2,1,1.0,1.0,2.0,12.0,9.0,85000,1,1.0,2,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,23.0,32.0,31.0,96.875,40,Medium Risk
37,CS212007,Preeti,Khanna,Preeti Khanna,Female,19,2007-04-13,preeti.khanna37@student.college.edu,918645731549,Bangalore,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,174098,Mr. Reyansh Khanna,Primary,Small Business,Mrs. Aditi Khanna,Post-Graduate,Small Business,1,6,0,917390231723,"27, Street, Bangalore",6.94,5.95,6.35,Improving,20,18,40,36,90.0,6.94,18,93.28,Medium,2025-07-27,0,On Time,2,0,2,2,0,0,Average,No,40,28,12,70.0,70.0,70.0,0.0,52.70666666666667,13.118794587482931,24.96,81.25,318.28,56.35166666666667,50.35166666666667,61.745000000000005,56.50666666666666,47.615,43.669999999999995,7.0,75.0,2,1,3,0,2,1.0,1.0,2.0,12.0,9.0,65000,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Medium Risk
38,CS212008,Aditya,Gupta,Aditya Gupta,Male,18,2007-05-30,aditya.gupta38@student.college.edu,917792389362,Visakhapatnam,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,223651,Mr. Krishna Gupta,Higher Secondary,Government Employee,Mrs. Diya Gupta,No Formal Education,Homemaker,2,7,0,918184224900,"482, Street, Visakhapatnam",6.28,6.25,6.26,Stable,18,15,36,30,83.33,6.28,15,85.16,Medium,2025-07-29,2,On Time,1,0,1,2,1,1,Average,No,40,17,23,42.5,40.0,45.0,5.0,36.382777777777775,13.853944587550531,15.2,66.63,209.02,44.00666666666667,36.69166666666666,40.596666666666664,34.67333333333333,28.245,34.083333333333336,24.0,100.0,0,3,2,3,0,1.0,0.0,1.0,12.0,9.0,85000,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
39,CS212009,Aadhya,Reddy,Aadhya Reddy,Female,18,2007-12-20,aadhya.reddy39@student.college.edu,917699596453,Chennai,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,161960,Mr. Amit Reddy,Primary,Small Business,Mrs. Neha Reddy,No Formal Education,Small Business,2,7,0,919785033063,"305, Street, Chennai",7.37,7.47,7.43,Stable,18,15,36,31,86.11,7.37,15,66.67,Low,2025-08-06,10,Very Late,0,0,0,2,0,0,Good,No,40,28,12,70.0,70.0,70.0,0.0,52.270833333333336,14.538925363116963,19.57,87.53,317.97,48.71333333333333,56.23666666666667,42.55,66.88166666666666,51.21,48.03333333333333,8.0,87.5,2,1,3,3,0,1.0,2.0,3.0,11.0,11.0,85000,1,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,16.0,13.0,81.25,20,Low Risk
40,CS212010,Preeti,Verma,Preeti Verma,Female,18,2007-10-16,preeti.verma40@student.college.edu,919937882504,Patna,Semi-Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Middle,528026,Mr. Amit Verma,Higher Secondary,Salaried Employee,Mrs. Simran Verma,Secondary,Daily Wage Worker,1,3,1,918687157261,"415, Road, Patna",7.32,6.78,7.0,Improving,24,20,48,41,85.42,7.32,20,74.07,Low,2025-07-27,0,On Time,0,0,0,2,1,0,Good,No,40,31,9,77.5,75.0,80.0,5.0,75.2275,19.52277298438928,42.19,100.0,450.78,76.34833333333334,72.91333333333334,75.09666666666666,75.695,74.81666666666666,76.495,0.0,100.0,0,3,2,1,2,1.0,1.0,2.0,11.0,11.0,100000,0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,10.0,62.5,0,Low Risk
41,CS212011,Neha,Choudhury,Neha Choudhury,Female,18,2007-04-20,neha.choudhury41@student.college.edu,918066470329,Ludhiana,Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Middle,432570,Mr. Ajay Choudhury,Primary,Small Business,Mrs. Kiara Choudhury,Secondary,Salaried Employee,0,6,0,919524119297,"370, Road, Ludhiana",8.19,7.99,8.07,Stable,20,19,40,38,95.0,8.19,19,72.07,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Good,No,40,28,12,70.0,65.0,75.0,10.0,48.56444444444444,14.270731174469242,15.6,75.63,291.2,47.44166666666666,57.62166666666667,48.446666666666665,47.61833333333334,34.068333333333335,56.19,10.0,62.5,0,1,2,2,0,1.0,1.0,2.0,12.0,9.0,100000,0,2.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,16.0,10.0,62.5,15,Low Risk
42,CS212012,Ravi,Malhotra,Ravi Malhotra,Male,18,2007-01-07,ravi.malhotra42@student.college.edu,919598745885,Lucknow,Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Middle,416267,Mr. Pranav Malhotra,Secondary,Government Employee,Mrs. Tara Malhotra,Primary,Daily Wage Worker,1,4,0,917348580696,"132, Road, Lucknow",6.2,5.24,5.62,Improving,20,13,40,27,67.5,6.2,13,62.83,Medium,2025-07-30,3,Late,1,0,1,2,1,0,Average,No,40,37,3,92.5,95.0,90.0,-5.0,82.65861111111111,16.99877947766129,45.59,100.0,490.52,92.435,79.24333333333333,88.47000000000001,80.48833333333333,75.335,79.98,0.0,100.0,1,2,2,4,0,1.0,1.0,2.0,12.0,9.0,100000,0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
43,CS212013,Krishna,Kapoor,Krishna Kapoor,Male,18,2007-07-21,krishna.kapoor43@student.college.edu,919346587288,Chennai,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Low,132185,Mr. Arjun Kapoor,Secondary,Farmer,Mrs. Sunita Kapoor,Post-Graduate,Government Employee,1,5,0,918814469476,"35, Street, Chennai",5.75,6.03,5.92,Stable,20,16,40,33,82.5,5.75,16,86.66,Medium,2025-07-28,1,On Time,0,0,0,2,1,1,Average,No,40,32,8,80.0,85.0,75.0,-10.0,55.227222222222224,17.314192957737816,21.21,87.45,324.87,49.12833333333333,52.906666666666666,68.02333333333333,48.913333333333334,58.565,53.826666666666675,7.0,87.5,0,0,1,4,2,1.0,1.0,2.0,12.0,9.0,35000,3,1.0,3,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,32.0,13.0,40.625,20,Low Risk
44,CS212014,Ravi,Jain,Ravi Jain,Male,17,2007-05-21,ravi.jain44@student.college.edu,918350093179,Jaipur,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Low,122825,Mr. Ritvik Jain,Primary,Salaried Employee,Mrs. Ananya Jain,Higher Secondary,Small Business,2,5,0,919895400572,"62, Street, Jaipur",8.15,7.48,7.75,Improving,24,22,48,45,93.75,8.15,22,90.44,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Good,No,40,27,13,67.5,60.0,75.0,15.0,48.632777777777775,13.096299501573741,16.83,78.77,285.92,47.47,49.46333333333333,57.81,53.815,44.335,38.90333333333333,6.0,87.5,2,4,2,1,0,1.0,1.0,2.0,19.0,10.0,50000,2,0.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,13.0,80.0,61.0,76.25,25,Low Risk
45,CS212015,Ansh,Reddy,Ansh Reddy,Male,17,2007-02-24,ansh.reddy45@student.college.edu,918929134207,Nagpur,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Low,81006,Mr. Kiaan Reddy,Graduate,Daily Wage Worker,Mrs. Neha Reddy,Secondary,Small Business,2,6,0,919277131039,"82, Lane, Nagpur",5.97,6.95,6.56,Declining,24,21,48,42,87.5,5.97,21,67.99,Medium,2025-08-01,5,Late,0,0,0,2,0,0,Average,No,40,31,9,77.5,70.0,85.0,15.0,65.17833333333334,16.34244333891705,42.08,100.0,388.66,70.42166666666667,52.49166666666667,60.52166666666667,56.125,67.93833333333333,83.57166666666667,0.0,87.5,0,3,2,1,1,3.0,0.0,3.0,18.0,18.0,85000,1,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,16.0,9.0,56.25,15,Low Risk
46,CS212016,Tanvi,Patel,Tanvi Patel,Female,19,2007-05-07,tanvi.patel46@student.college.edu,919786694841,Indore,Semi-Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,271215,Mr. Samar Patel,Secondary,Professional,Mrs. Simran Patel,Graduate,Homemaker,1,6,0,918080126751,"85, Lane, Indore",5.25,5.19,5.21,Stable,20,15,40,31,77.5,5.25,15,62.37,Medium,2025-07-29,2,On Time,1,0,1,2,1,0,Below Average,No,40,31,9,77.5,85.0,70.0,-15.0,61.20527777777777,16.90996705008382,26.9,97.79,363.32,57.89666666666667,64.95666666666666,58.288333333333334,67.11833333333333,63.26499999999999,55.70666666666667,4.0,100.0,0,3,4,1,0,1.0,1.0,2.0,16.0,13.0,30000,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Medium Risk
47,CS212017,Shaurya,Ahmed,Shaurya Ahmed,Male,18,2007-04-22,shaurya.ahmed47@student.college.edu,917123477948,Vadodara,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Low,103999,Mr. Pranav Ahmed,Secondary,Government Employee,Mrs. Saanvi Ahmed,Higher Secondary,Homemaker,1,7,0,919805425510,"379, Lane, Vadodara",8.69,7.48,7.96,Improving,18,16,36,32,88.89,8.69,16,79.35,Low,2025-08-11,15,Very Late,1,0,1,2,0,0,Good,No,40,33,7,82.5,85.0,80.0,-5.0,68.92361111111111,16.392005918003843,35.37,100.0,410.76,65.43833333333333,70.86666666666666,62.818333333333335,61.43333333333334,76.08333333333333,76.90166666666666,1.0,62.5,1,1,2,2,0,1.0,0.0,1.0,12.0,9.0,30000,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
48,CS212018,Ritika,Shah,Ritika Shah,Female,19,2007-08-24,ritika.shah48@student.college.edu,917667231227,Kanpur,Rural,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Low,89923,Mr. Ishaan Shah,Higher Secondary,Self-Employed,Mrs. Kriti Shah,Secondary,Homemaker,2,5,0,919900220623,"338, Road, Kanpur",4.58,5.8,5.31,Declining,18,12,36,25,69.44,4.58,12,62.38,High,2025-08-03,7,Late,0,0,0,2,0,0,Below Average,No,40,30,10,75.0,80.0,70.0,-10.0,66.34527777777777,17.416703720625883,28.43,98.34,381.77,71.875,64.86833333333334,67.81,58.67166666666666,65.64166666666667,69.205,3.0,50.0,2,2,0,1,1,1.0,1.0,2.0,5.0,2.0,50000,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
49,CS212019,Raj,Khanna,Raj Khanna,Male,18,2007-09-09,raj.khanna49@student.college.edu,918583250309,Lucknow,Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Middle,450593,Mr. Ansh Khanna,Secondary,Government Employee,Mrs. Aanya Khanna,Secondary,Daily Wage Worker,3,6,0,917114610494,"312, Street, Lucknow",6.54,6.78,6.68,Stable,18,15,36,30,83.33,6.54,15,71.34,Medium,2025-07-27,0,On Time,1,0,1,2,2,1,Average,No,40,33,7,82.5,80.0,85.0,5.0,48.4575,14.33066589520529,22.82,81.12,296.42,49.218333333333334,53.89833333333333,50.98500000000001,42.205,45.61666666666667,48.821666666666665,10.0,87.5,3,4,3,0,0,1.0,1.0,2.0,18.0,21.0,70000,2,1.0,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,40.0,30.0,75.0,20,Low Risk
50,CS212020,Atharv,Banerjee,Atharv Banerjee,Male,17,2007-03-19,atharv.banerjee50@student.college.edu,919825714689,Visakhapatnam,Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,High,1282294,Mr. Yash Banerjee,Primary,Professional,Mrs. Nisha Banerjee,No Formal Education,Farmer,2,4,0,919555524977,"448, Street, Visakhapatnam",7.68,6.77,7.13,Improving,20,18,40,37,92.5,7.68,18,81.31,Low,2025-07-28,1,On Time,1,0,1,2,0,0,Good,No,40,28,12,70.0,70.0,70.0,0.0,80.40444444444444,16.451736937295347,49.02,100.0,486.0,83.395,76.86833333333333,87.49666666666667,72.165,79.085,83.41666666666667,0.0,87.5,3,0,4,2,1,1.0,2.0,3.0,8.0,7.0,100000,0,1.0,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,4.0,24.0,9.0,37.5,15,Low Risk
51,CS212021,Naksh,Tiwari,Naksh Tiwari,Male,19,2007-01-19,naksh.tiwari51@student.college.edu,919769064869,Bhopal,Semi-Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,293763,Mr. Krishna Tiwari,Secondary,Daily Wage Worker,Mrs. Ishita Tiwari,Secondary,Professional,2,4,0,917795071178,"308, Lane, Bhopal",7.36,7.26,7.3,Stable,22,19,44,38,86.36,7.36,19,74.11,Low,2025-08-03,7,Late,0,0,0,2,1,0,Good,No,40,33,7,82.5,90.0,75.0,-15.0,43.9225,13.575908151680206,15.26,73.22,264.0,44.10666666666666,38.266666666666666,48.651666666666664,45.19,39.43,47.88999999999999,14.0,100.0,2,1,6,1,0,1.0,1.0,2.0,9.0,8.0,100000,0,1.0,3,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.666666666666667,22.0,88.0,68.0,77.27272727272727,5,Low Risk
52,CS212022,Tanvi,Iyer,Tanvi Iyer,Female,19,2007-04-14,tanvi.iyer52@student.college.edu,919555220648,Ludhiana,Semi-Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Low,122011,Mr. Rudra Iyer,No Formal Education,Farmer,Mrs. Neha Iyer,Secondary,Self-Employed,1,5,0,919163292085,"499, Street, Ludhiana",6.44,7.21,6.9,Declining,18,16,36,32,88.89,6.44,16,72.11,Medium,2025-07-27,0,On Time,1,0,1,2,2,0,Average,No,40,33,7,82.5,95.0,70.0,-25.0,72.39111111111112,16.584538544384003,45.11,100.0,433.35,64.38333333333334,65.27,76.32000000000001,76.375,73.63666666666667,78.36166666666666,0.0,100.0,0,2,6,0,0,1.0,1.0,2.0,12.0,9.0,30000,2,1.0,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,6.0,32.0,25.0,78.125,25,Low Risk
53,CS212023,Abhinav,Kaur,Abhinav Kaur,Male,19,2007-06-28,abhinav.kaur53@student.college.edu,918336781261,Mumbai,Semi-Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Lower-Middle,281462,Mr. Kiaan Kaur,Post-Graduate,Professional,Mrs. Sneha Kaur,No Formal Education,Government Employee,3,5,0,919409492866,"342, Street, Mumbai",4.72,5.86,5.4,Declining,22,16,44,33,75.0,4.72,16,64.31,High,2025-07-27,0,On Time,0,0,0,2,1,0,Below Average,No,40,33,7,82.5,90.0,75.0,-15.0,61.963055555555556,15.274310612349733,29.91,96.97,368.09000000000003,50.26666666666667,71.61,59.05166666666667,63.73833333333334,64.80499999999999,62.30666666666667,1.0,100.0,3,4,3,1,0,1.0,1.0,2.0,12.0,9.0,50000,2,0.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,80.0,40.0,50.0,45,Medium Risk
54,CS212024,Myra,Singh,Myra Singh,Female,18,2007-08-25,myra.singh54@student.college.edu,917502543810,Ghaziabad,Semi-Urban,CS,Computer Science,1,2,2025-08-01,Active,1,Mr. Vinod Khanna,Upper-Middle,741410,Mr. Arjun Singh,Higher Secondary,Daily Wage Worker,Mrs. Pari Singh,No Formal Education,Homemaker,2,4,0,917475645168,"22, Road, Ghaziabad",5.87,5.92,5.9,Stable,22,16,44,32,72.73,5.87,16,91.67,Medium,2025-07-27,0,On Time,1,1,2,2,1,1,Average,No,40,34,6,85.0,90.0,80.0,-10.0,48.56944444444444,15.624228976532287,16.94,75.85,288.95,46.291666666666664,43.03666666666667,53.836666666666666,52.92166666666666,46.065,49.26500000000001,10.0,87.5,1,4,3,0,0,1.0,1.0,2.0,12.0,14.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
