student_id,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address
642,Upper-Middle,857128,Mr. Aryan Kaur,Post-Graduate,Retired,Mrs. Riya Kaur,Primary,Professional,3,6,0,+918768970859,"64, Lane, Visakhapatnam"
643,High,2473479,Mr. Varun Das,Post-Graduate,Self-Employed,Mrs. Prisha Das,Primary,Homemaker,4,6,0,+919122230082,"176, Road, Chennai"
644,Low,146209,Mr. Vikram Sinha,Higher Secondary,Government Employee,Mrs. Rani Sinha,No Formal Education,Government Employee,2,6,0,+917692543959,"92, Road, Visakhapatnam"
645,Lower-Middle,284965,Mr. Siddharth Iyer,Higher Secondary,Salaried Employee,Mrs. Tara Iyer,Primary,Homemaker,1,5,0,+918556390296,"186, Lane, Ludhiana"
646,Low,94519,Mr. Advait Saxena,Secondary,Daily Wage Worker,Mrs. Pari Saxena,Post-Graduate,Government Employee,3,3,0,+919346872093,"33, Lane, Bhopal"
647,High,1872875,Mr. Krishna Nair,Post-Graduate,Professional,Mrs. Sunita Nair,Secondary,Homemaker,1,6,0,+918251337080,"56, Road, Vadodara"
648,Low,129296,Mr. Manish Hussain,No Formal Education,Salaried Employee,Mrs. Rekha Hussain,Secondary,Homemaker,3,7,0,+917211301246,"492, Lane, Vadodara"
649,Low,128756,Mr. Ritvik Nair,Graduate,Government Employee,Mrs. Neha Nair,Secondary,Homemaker,1,3,0,+917155313606,"279, Road, Mumbai"
650,Middle,300012,Mr. Siddharth Jain,No Formal Education,Farmer,Mrs. Anika Jain,Graduate,Homemaker,2,4,0,+919788380800,"294, Street, Vadodara"
651,Low,74425,Mr. Aditya Das,Post-Graduate,Self-Employed,Mrs. Diya Das,Post-Graduate,Homemaker,0,7,0,+919646193369,"214, Street, Mumbai"
652,Low,96703,Mr. Ishaan Choudhury,Secondary,Government Employee,Mrs. Shanaya Choudhury,Graduate,Homemaker,2,4,0,+919000474653,"241, Lane, Visakhapatnam"
653,Low,111832,Mr. Manish Das,Higher Secondary,Retired,Mrs. Rani Das,No Formal Education,Homemaker,1,6,0,+919902100994,"205, Road, Chennai"
654,Middle,335884,Mr. Vikram Mehta,Higher Secondary,Professional,Mrs. Tara Mehta,Primary,Small Business,2,4,1,+918538292849,"369, Lane, Delhi"
655,Upper-Middle,673606,Mr. Advait Iyer,Primary,Retired,Mrs. Shanaya Iyer,Primary,Homemaker,0,5,0,+918312391050,"214, Road, Ahmedabad"
656,Middle,586611,Mr. Varun Ali,Graduate,Salaried Employee,Mrs. Tara Ali,Primary,Homemaker,3,3,0,+917324887774,"386, Road, Patna"
657,Lower-Middle,155163,Mr. Nikhil Nair,Higher Secondary,Professional,Mrs. Myra Nair,Post-Graduate,Professional,2,3,0,+919486201438,"134, Road, Ahmedabad"
658,Upper-Middle,834295,Mr. Sai Mukherjee,Higher Secondary,Professional,Mrs. Suman Mukherjee,Primary,Homemaker,1,4,0,+918498391131,"423, Road, Chennai"
659,Lower-Middle,251078,Mr. Kabir Das,Secondary,Professional,Mrs. Preeti Das,Graduate,Homemaker,2,4,0,+917150765525,"11, Road, Kanpur"
660,Lower-Middle,171045,Mr. Siddharth Joshi,Primary,Salaried Employee,Mrs. Ananya Joshi,Higher Secondary,Self-Employed,2,3,0,+917128150201,"105, Lane, Coimbatore"
661,Upper-Middle,619115,Mr. Rudra Sharma,Higher Secondary,Salaried Employee,Mrs. Aarohi Sharma,Graduate,Small Business,2,5,0,+917739276600,"43, Road, Nagpur"
662,Upper-Middle,759151,Mr. Reyansh Kumar,Graduate,Professional,Mrs. Kriti Kumar,No Formal Education,Homemaker,1,3,0,+918305562781,"476, Road, Chennai"
663,Lower-Middle,248511,Mr. Ajay Reddy,Primary,Salaried Employee,Mrs. Ishita Reddy,Secondary,Salaried Employee,0,7,0,+917226842504,"108, Street, Vadodara"
664,Lower-Middle,197950,Mr. Vihaan Iyer,Graduate,Retired,Mrs. Diya Iyer,Secondary,Self-Employed,1,4,0,+917830874099,"215, Lane, Patna"
665,Lower-Middle,295395,Mr. Ravi Kumar,Secondary,Government Employee,Mrs. Navya Kumar,Primary,Homemaker,3,6,0,+917437451503,"100, Lane, Ludhiana"
666,Lower-Middle,225137,Mr. Ajay Shah,Secondary,Farmer,Mrs. Pooja Shah,Higher Secondary,Self-Employed,3,7,0,+917591720311,"153, Street, Mumbai"
667,Middle,426162,Mr. Aditya Ghosh,Higher Secondary,Retired,Mrs. Prisha Ghosh,Primary,Farmer,1,5,0,+919016597893,"118, Lane, Visakhapatnam"
668,Low,148372,Mr. Atharv Bose,Higher Secondary,Salaried Employee,Mrs. Kavya Bose,Primary,Homemaker,2,7,0,+917905198659,"371, Road, Chennai"
669,Low,68157,Mr. Siddharth Tiwari,Higher Secondary,Salaried Employee,Mrs. Sara Tiwari,Graduate,Homemaker,2,4,0,+918140663693,"249, Road, Bhopal"
670,Low,128744,Mr. Naksh Reddy,No Formal Education,Farmer,Mrs. Sara Reddy,No Formal Education,Retired,0,5,0,+917170466135,"302, Lane, Jaipur"
671,Middle,318566,Mr. Prakash Joshi,Higher Secondary,Professional,Mrs. Riya Joshi,Higher Secondary,Homemaker,1,3,0,+918872207805,"121, Lane, Kanpur"
672,Middle,380078,Mr. Kunal Iyer,Higher Secondary,Government Employee,Mrs. Aarohi Iyer,Post-Graduate,Small Business,1,5,0,+917390743623,"378, Lane, Chennai"
673,Low,96471,Mr. Kunal Mukherjee,Higher Secondary,Salaried Employee,Mrs. Shanaya Mukherjee,Graduate,Small Business,1,6,0,+918816650690,"334, Road, Mumbai"
674,Middle,360399,Mr. Aarav Reddy,Graduate,Professional,Mrs. Meera Reddy,Higher Secondary,Government Employee,3,7,0,+917547714336,"228, Lane, Bhopal"
675,Middle,423451,Mr. Krishna Sharma,Secondary,Self-Employed,Mrs. Anjali Sharma,Secondary,Homemaker,2,3,0,+919778271974,"382, Street, Coimbatore"
676,Low,132982,Mr. Ajay Bose,Primary,Government Employee,Mrs. Kiara Bose,Secondary,Homemaker,1,3,0,+919223244316,"12, Street, Visakhapatnam"
677,Low,112647,Mr. Manoj Mishra,Higher Secondary,Retired,Mrs. Suman Mishra,No Formal Education,Homemaker,2,5,1,+917714734127,"314, Lane, Indore"
678,Low,54497,Mr. Arjun Kaur,Primary,Salaried Employee,Mrs. Tanvi Kaur,No Formal Education,Homemaker,1,6,0,+919024909885,"80, Lane, Visakhapatnam"
679,Lower-Middle,277192,Mr. Ankit Khan,Higher Secondary,Government Employee,Mrs. Ananya Khan,Secondary,Retired,2,4,0,+919939155299,"207, Street, Indore"
680,Middle,437197,Mr. Kunal Malhotra,No Formal Education,Retired,Mrs. Sunita Malhotra,Secondary,Homemaker,2,7,0,+918695942251,"499, Road, Pune"
681,Lower-Middle,287084,Mr. Ajay Singh,Primary,Daily Wage Worker,Mrs. Nisha Singh,Primary,Self-Employed,3,7,0,+918813803216,"415, Road, Bangalore"
682,Low,122958,Mr. Kian Reddy,No Formal Education,Professional,Mrs. Ira Reddy,No Formal Education,Farmer,4,5,0,+919339760889,"417, Street, Mumbai"
683,Middle,457293,Mr. Vedant Shah,No Formal Education,Farmer,Mrs. Anvi Shah,Graduate,Government Employee,1,6,0,+919892976811,"46, Road, Ludhiana"
684,Low,54364,Mr. Arnav Singh,Secondary,Professional,Mrs. Kriti Singh,Higher Secondary,Daily Wage Worker,0,3,0,+918266038624,"161, Lane, Mumbai"
685,Middle,519123,Mr. Advait Iyer,Higher Secondary,Self-Employed,Mrs. Kiara Iyer,Secondary,Salaried Employee,4,4,0,+917501224258,"154, Street, Vadodara"
686,Lower-Middle,197292,Mr. Kian Sethi,Primary,Small Business,Mrs. Priya Sethi,Graduate,Retired,3,4,0,+917443357737,"279, Lane, Indore"
687,Lower-Middle,211190,Mr. Aditya Kapoor,Primary,Salaried Employee,Mrs. Ananya Kapoor,Higher Secondary,Homemaker,1,5,0,+917615703693,"49, Street, Lucknow"
688,Upper-Middle,694370,Mr. Kunal Agarwal,Primary,Farmer,Mrs. Divya Agarwal,No Formal Education,Small Business,1,3,0,+919656752843,"282, Road, Visakhapatnam"
689,Lower-Middle,152025,Mr. Karthik Choudhury,Primary,Small Business,Mrs. Avni Choudhury,Graduate,Daily Wage Worker,1,6,0,+917965503021,"247, Street, Bangalore"
690,Low,138128,Mr. Ravi Das,Graduate,Professional,Mrs. Meera Das,Secondary,Farmer,2,6,0,+919568750987,"65, Road, Delhi"
691,Lower-Middle,287660,Mr. Rohan Sethi,Primary,Retired,Mrs. Ritika Sethi,Secondary,Small Business,2,6,0,+917114476678,"82, Lane, Nagpur"
692,Low,68696,Mr. Samar Patel,Secondary,Retired,Mrs. Navya Patel,Secondary,Self-Employed,2,5,0,+918610723533,"250, Road, Visakhapatnam"
693,Middle,587930,Mr. Ravi Shah,No Formal Education,Government Employee,Mrs. Aditi Shah,Secondary,Government Employee,2,3,0,+918315059426,"128, Road, Pune"
694,Lower-Middle,282650,Mr. Vedant Agarwal,Higher Secondary,Salaried Employee,Mrs. Preeti Agarwal,Secondary,Homemaker,4,7,0,+917896396198,"313, Street, Ludhiana"
695,Lower-Middle,214164,Mr. Amit Kumar,Higher Secondary,Daily Wage Worker,Mrs. Navya Kumar,Secondary,Small Business,1,7,0,+917309420226,"199, Lane, Kanpur"
696,Upper-Middle,894174,Mr. Ajay Das,Higher Secondary,Government Employee,Mrs. Anika Das,Secondary,Small Business,1,3,1,+918931773912,"18, Street, Bhopal"
697,Low,99974,Mr. Reyansh Pillai,Post-Graduate,Small Business,Mrs. Aarohi Pillai,Higher Secondary,Daily Wage Worker,4,5,0,+917000801380,"40, Street, Indore"
698,Lower-Middle,262228,Mr. Ankit Arora,No Formal Education,Small Business,Mrs. Ananya Arora,No Formal Education,Farmer,2,3,0,+919800267416,"99, Road, Ghaziabad"
699,Lower-Middle,255714,Mr. Suresh Ali,Secondary,Self-Employed,Mrs. Aarohi Ali,Secondary,Retired,0,5,0,+919594774283,"108, Street, Bangalore"
700,Lower-Middle,266973,Mr. Rahul Bose,Graduate,Daily Wage Worker,Mrs. Rekha Bose,Higher Secondary,Homemaker,2,4,0,+919134771224,"498, Lane, Ghaziabad"
701,Middle,342823,Mr. Deepak Mishra,No Formal Education,Farmer,Mrs. Aditi Mishra,Graduate,Professional,2,5,1,+918444022222,"3, Street, Bhopal"
702,Middle,307571,Mr. Ravi Agarwal,Primary,Farmer,Mrs. Aanya Agarwal,Secondary,Homemaker,2,4,0,+917512331516,"162, Street, Ghaziabad"
703,Low,75233,Mr. Aditya Kumar,No Formal Education,Self-Employed,Mrs. Zara Kumar,Primary,Farmer,0,7,0,+917838945417,"480, Lane, Hyderabad"
704,Low,50536,Mr. Prakash Mishra,Graduate,Small Business,Mrs. Zara Mishra,Secondary,Homemaker,2,7,0,+917309818168,"36, Lane, Kanpur"
705,Low,89723,Mr. Aarav Mehta,Secondary,Self-Employed,Mrs. Shruti Mehta,Primary,Homemaker,2,4,0,+918971183262,"123, Street, Visakhapatnam"
706,Low,140731,Mr. Vikram Sinha,Post-Graduate,Government Employee,Mrs. Zara Sinha,No Formal Education,Homemaker,3,6,0,+918057217281,"458, Street, Pune"
707,Lower-Middle,221112,Mr. Aditya Kaur,Graduate,Self-Employed,Mrs. Sara Kaur,Higher Secondary,Homemaker,0,4,0,+917651984002,"98, Road, Bhopal"
708,Middle,561798,Mr. Deepak Chatterjee,Graduate,Salaried Employee,Mrs. Siya Chatterjee,Graduate,Homemaker,3,3,0,+919899180807,"426, Street, Kanpur"
709,Low,95903,Mr. Yash Kumar,Primary,Retired,Mrs. Mira Kumar,No Formal Education,Homemaker,2,5,0,+919920499571,"457, Road, Hyderabad"
710,Low,73825,Mr. Manoj Choudhury,No Formal Education,Salaried Employee,Mrs. Meera Choudhury,Higher Secondary,Professional,1,3,0,+917746126116,"137, Street, Chennai"
711,Middle,368666,Mr. Naksh Kapoor,Primary,Government Employee,Mrs. Meera Kapoor,Higher Secondary,Homemaker,2,6,0,+917340945093,"75, Lane, Nagpur"
712,Upper-Middle,768626,Mr. Ayaan Chopra,No Formal Education,Government Employee,Mrs. Ira Chopra,Primary,Homemaker,1,7,0,+917315274324,"222, Lane, Coimbatore"
713,High,2871554,Mr. Aryan Khanna,Secondary,Self-Employed,Mrs. Pari Khanna,Secondary,Self-Employed,1,6,0,+917092194873,"305, Street, Nagpur"
714,Low,131874,Mr. Rudra Pillai,Secondary,Salaried Employee,Mrs. Pari Pillai,No Formal Education,Homemaker,2,3,0,+919970546944,"100, Road, Kanpur"
715,Lower-Middle,259570,Mr. Yash Tiwari,Secondary,Farmer,Mrs. Aanya Tiwari,Secondary,Self-Employed,3,6,0,+919240249056,"410, Street, Hyderabad"
716,Low,91114,Mr. Daksh Bhatia,Primary,Retired,Mrs. Tara Bhatia,Secondary,Homemaker,3,7,0,+917148611667,"277, Street, Patna"
717,Low,84780,Mr. Sai Nair,Graduate,Farmer,Mrs. Neha Nair,Primary,Salaried Employee,0,6,0,+917465554803,"204, Road, Nagpur"
718,Upper-Middle,674530,Mr. Siddharth Tiwari,Primary,Self-Employed,Mrs. Aadhya Tiwari,Higher Secondary,Government Employee,0,3,0,+918052773606,"408, Lane, Lucknow"
719,Low,68736,Mr. Amit Ali,Higher Secondary,Government Employee,Mrs. Tara Ali,Primary,Salaried Employee,0,5,1,+917284657737,"184, Road, Kolkata"
720,Low,73464,Mr. Shaurya Verma,Secondary,Government Employee,Mrs. Riya Verma,Primary,Homemaker,1,7,1,+919987372455,"353, Street, Coimbatore"
721,Middle,504922,Mr. Suresh Bhatia,Primary,Small Business,Mrs. Sara Bhatia,Secondary,Homemaker,2,3,0,+918363221134,"314, Road, Nagpur"
722,Lower-Middle,183635,Mr. Ishaan Banerjee,Graduate,Small Business,Mrs. Meera Banerjee,Secondary,Homemaker,4,6,0,+919981225000,"68, Road, Ahmedabad"
723,Upper-Middle,802756,Mr. Daksh Shah,No Formal Education,Professional,Mrs. Sara Shah,Primary,Farmer,2,4,0,+919848593217,"87, Lane, Mumbai"
724,Lower-Middle,241297,Mr. Krishna Mukherjee,Graduate,Small Business,Mrs. Ritika Mukherjee,Higher Secondary,Self-Employed,0,7,1,+917852059721,"443, Street, Coimbatore"
725,Middle,415765,Mr. Karthik Shah,Secondary,Government Employee,Mrs. Sunita Shah,No Formal Education,Self-Employed,4,7,0,+917609666715,"2, Lane, Pune"
726,Low,113098,Mr. Rahul Arora,Secondary,Self-Employed,Mrs. Pari Arora,Secondary,Self-Employed,2,5,0,+919709550314,"220, Road, Lucknow"
727,Lower-Middle,257862,Mr. Krishna Das,Higher Secondary,Self-Employed,Mrs. Anvi Das,No Formal Education,Daily Wage Worker,2,5,0,+919157106267,"187, Lane, Hyderabad"
728,Lower-Middle,255639,Mr. Nikhil Shah,Secondary,Professional,Mrs. Rani Shah,No Formal Education,Homemaker,1,6,0,+919031948494,"194, Street, Chennai"
729,Low,60838,Mr. Advait Bose,Secondary,Small Business,Mrs. Aadhya Bose,Graduate,Government Employee,1,5,0,+917580134974,"229, Road, Kolkata"
730,Low,148510,Mr. Manoj Banerjee,Secondary,Retired,Mrs. Suman Banerjee,Graduate,Homemaker,0,4,0,+919053906378,"212, Lane, Lucknow"
731,Low,122244,Mr. Varun Reddy,Secondary,Small Business,Mrs. Diya Reddy,Secondary,Homemaker,2,3,0,+918752857684,"393, Lane, Nagpur"
732,Upper-Middle,971211,Mr. Shaurya Sinha,Primary,Government Employee,Mrs. Shruti Sinha,Primary,Homemaker,2,6,0,+917790303244,"494, Road, Delhi"
733,Lower-Middle,195765,Mr. Aryan Ali,No Formal Education,Government Employee,Mrs. Diya Ali,Secondary,Homemaker,1,4,0,+918740237095,"9, Road, Ahmedabad"
734,Low,135034,Mr. Manoj Ghosh,Higher Secondary,Government Employee,Mrs. Myra Ghosh,No Formal Education,Small Business,2,7,0,+919560630654,"179, Road, Delhi"
735,Middle,439673,Mr. Kunal Singh,Secondary,Government Employee,Mrs. Ananya Singh,Secondary,Daily Wage Worker,2,5,0,+919914897907,"462, Road, Hyderabad"
736,Low,107457,Mr. Pranav Chopra,Higher Secondary,Salaried Employee,Mrs. Anjali Chopra,Secondary,Homemaker,1,7,0,+918068842558,"219, Lane, Indore"
737,Middle,596807,Mr. Deepak Tiwari,No Formal Education,Farmer,Mrs. Navya Tiwari,Secondary,Homemaker,1,6,0,+918514714594,"15, Lane, Vadodara"
738,Middle,380595,Mr. Vihaan Choudhury,Primary,Self-Employed,Mrs. Sunita Choudhury,Primary,Homemaker,0,3,0,+917411323104,"196, Street, Hyderabad"
739,Lower-Middle,233769,Mr. Ravi Nair,No Formal Education,Government Employee,Mrs. Swati Nair,Primary,Farmer,3,5,0,+917789183558,"351, Street, Vadodara"
740,Upper-Middle,959168,Mr. Manish Saxena,Secondary,Self-Employed,Mrs. Ananya Saxena,Secondary,Homemaker,3,7,0,+918169715745,"113, Street, Ludhiana"
741,Low,57832,Mr. Rudra Kumar,Graduate,Farmer,Mrs. Aanya Kumar,Primary,Self-Employed,2,6,0,+919446858477,"50, Road, Ahmedabad"
742,Lower-Middle,154635,Mr. Aditya Iyer,Secondary,Government Employee,Mrs. Pooja Iyer,Higher Secondary,Small Business,2,4,0,+918956796446,"76, Road, Bhopal"
743,Low,140581,Mr. Manish Kaur,Post-Graduate,Professional,Mrs. Shruti Kaur,No Formal Education,Homemaker,3,4,0,+919375443379,"361, Lane, Pune"
744,Low,88585,Mr. Aryan Jain,Graduate,Small Business,Mrs. Tanvi Jain,No Formal Education,Homemaker,0,4,0,+918647890077,"427, Road, Jaipur"
745,Low,50746,Mr. Sai Bose,No Formal Education,Retired,Mrs. Meera Bose,Secondary,Homemaker,1,5,0,+917978826854,"333, Road, Nagpur"
746,Upper-Middle,965259,Mr. Suresh Sharma,Secondary,Salaried Employee,Mrs. Rekha Sharma,No Formal Education,Homemaker,2,3,1,+919442666289,"231, Street, Patna"
747,Middle,303759,Mr. Yash Ahmed,Primary,Retired,Mrs. Zara Ahmed,No Formal Education,Homemaker,1,6,0,+918620584195,"1, Road, Vadodara"
748,Lower-Middle,220553,Mr. Deepak Sethi,Higher Secondary,Professional,Mrs. Aarohi Sethi,Secondary,Homemaker,1,4,0,+917747938390,"15, Road, Mumbai"
749,Upper-Middle,954938,Mr. Kunal Reddy,Post-Graduate,Self-Employed,Mrs. Saanvi Reddy,Primary,Salaried Employee,1,7,0,+918054230617,"410, Lane, Hyderabad"
750,Middle,586955,Mr. Ansh Pandey,Higher Secondary,Salaried Employee,Mrs. Sneha Pandey,Primary,Salaried Employee,2,3,0,+917735438485,"344, Street, Bangalore"
751,Lower-Middle,299394,Mr. Reyansh Kaur,Secondary,Salaried Employee,Mrs. Aditi Kaur,Primary,Homemaker,2,7,0,+917202978269,"4, Road, Ahmedabad"
752,Lower-Middle,230717,Mr. Vihaan Khanna,Secondary,Self-Employed,Mrs. Rani Khanna,Primary,Daily Wage Worker,0,7,0,+917964491542,"291, Lane, Visakhapatnam"
753,High,1494772,Mr. Vedant Khanna,Secondary,Daily Wage Worker,Mrs. Pari Khanna,Graduate,Salaried Employee,1,7,0,+918210694701,"19, Lane, Vadodara"
754,Middle,314515,Mr. Aditya Mishra,Primary,Daily Wage Worker,Mrs. Tanvi Mishra,Higher Secondary,Homemaker,3,3,0,+918425813436,"10, Lane, Vadodara"
755,Low,143633,Mr. Abhinav Ahmed,Secondary,Small Business,Mrs. Anjali Ahmed,Secondary,Small Business,1,7,0,+917647948412,"182, Street, Ludhiana"
756,Middle,394853,Mr. Sandeep Das,Secondary,Professional,Mrs. Ira Das,Secondary,Homemaker,3,6,0,+919774640947,"297, Road, Pune"
757,Low,61837,Mr. Nikhil Sinha,Graduate,Salaried Employee,Mrs. Aditi Sinha,Primary,Homemaker,1,5,0,+917525908563,"296, Street, Vadodara"
758,Middle,372192,Mr. Aarav Choudhury,No Formal Education,Government Employee,Mrs. Swati Choudhury,No Formal Education,Salaried Employee,1,3,0,+918752423564,"391, Street, Bhopal"
759,High,1079861,Mr. Reyansh Pillai,Primary,Retired,Mrs. Navya Pillai,Higher Secondary,Salaried Employee,1,6,0,+917473567132,"326, Lane, Nagpur"
760,Lower-Middle,196782,Mr. Ritvik Banerjee,Post-Graduate,Self-Employed,Mrs. Riya Banerjee,Secondary,Salaried Employee,1,7,1,+917680016695,"152, Road, Kolkata"
761,Middle,473368,Mr. Aryan Mukherjee,Primary,Small Business,Mrs. Rani Mukherjee,Higher Secondary,Government Employee,2,7,0,+917937960833,"128, Street, Nagpur"
762,Low,148271,Mr. Raj Gupta,Secondary,Daily Wage Worker,Mrs. Shruti Gupta,Secondary,Homemaker,1,7,0,+919063820236,"45, Lane, Mumbai"
763,Lower-Middle,257311,Mr. Harshit Chopra,Primary,Daily Wage Worker,Mrs. Rekha Chopra,Secondary,Government Employee,4,5,0,+918039479503,"172, Road, Indore"
764,Low,53133,Mr. Abhinav Mishra,No Formal Education,Small Business,Mrs. Pooja Mishra,No Formal Education,Homemaker,3,5,0,+919446682990,"349, Lane, Mumbai"
765,Low,89840,Mr. Varun Bose,Primary,Government Employee,Mrs. Zara Bose,Secondary,Government Employee,1,4,0,+917539473479,"352, Lane, Lucknow"
766,Upper-Middle,687938,Mr. Ravi Mukherjee,Primary,Self-Employed,Mrs. Suman Mukherjee,Secondary,Salaried Employee,4,3,0,+918832657871,"1, Road, Ludhiana"
767,Low,131967,Mr. Vivaan Sinha,Higher Secondary,Professional,Mrs. Ira Sinha,Secondary,Small Business,0,7,0,+917100161691,"244, Street, Kanpur"
768,Low,148456,Mr. Sai Kaur,Primary,Government Employee,Mrs. Tara Kaur,Post-Graduate,Government Employee,1,4,0,+918468560873,"306, Lane, Indore"
769,Middle,348577,Mr. Advait Kapoor,Secondary,Small Business,Mrs. Tanvi Kapoor,Graduate,Homemaker,1,5,0,+917196975316,"368, Street, Delhi"
770,Low,64352,Mr. Kiaan Das,Graduate,Self-Employed,Mrs. Zara Das,Higher Secondary,Homemaker,2,6,0,+917466738492,"461, Street, Chennai"
771,Middle,432176,Mr. Pranav Banerjee,Secondary,Small Business,Mrs. Ritika Banerjee,No Formal Education,Farmer,2,6,0,+918107393451,"33, Street, Visakhapatnam"
772,Low,91946,Mr. Abhinav Mehta,Secondary,Self-Employed,Mrs. Riya Mehta,Higher Secondary,Self-Employed,3,3,0,+919762444275,"268, Road, Bhopal"
773,Low,60639,Mr. Siddharth Rao,Secondary,Salaried Employee,Mrs. Anika Rao,Primary,Government Employee,1,6,0,+918528619088,"100, Street, Bangalore"
774,Middle,420445,Mr. Yash Saxena,No Formal Education,Retired,Mrs. Tara Saxena,Secondary,Government Employee,0,3,0,+918767193126,"405, Street, Nagpur"
775,High,2859506,Mr. Pranav Verma,Secondary,Self-Employed,Mrs. Aadhya Verma,No Formal Education,Homemaker,2,5,0,+918215415920,"113, Street, Bhopal"
776,Low,68270,Mr. Aditya Malhotra,Higher Secondary,Retired,Mrs. Meera Malhotra,No Formal Education,Homemaker,1,5,0,+917634963363,"52, Lane, Lucknow"
777,Low,112583,Mr. Ankit Kaur,Primary,Professional,Mrs. Myra Kaur,Primary,Homemaker,2,6,0,+919866698890,"208, Road, Bangalore"
778,Lower-Middle,186448,Mr. Arnav Kapoor,Graduate,Small Business,Mrs. Simran Kapoor,Primary,Homemaker,2,7,0,+919359056858,"31, Road, Patna"
779,Lower-Middle,201229,Mr. Yash Sethi,Secondary,Daily Wage Worker,Mrs. Rani Sethi,No Formal Education,Homemaker,0,3,0,+917522974258,"429, Lane, Jaipur"
780,Low,140246,Mr. Ajay Sharma,Secondary,Daily Wage Worker,Mrs. Sunita Sharma,No Formal Education,Small Business,2,3,0,+918555472902,"214, Road, Kolkata"
781,Middle,430975,Mr. Vikram Mehta,No Formal Education,Retired,Mrs. Anjali Mehta,Higher Secondary,Homemaker,1,7,0,+919160014001,"180, Street, Ghaziabad"
782,Low,66611,Mr. Ansh Banerjee,Primary,Government Employee,Mrs. Avni Banerjee,Primary,Government Employee,3,7,0,+918406766376,"150, Road, Kanpur"
783,Middle,388820,Mr. Vedant Kumar,Higher Secondary,Self-Employed,Mrs. Saanvi Kumar,Secondary,Government Employee,0,7,0,+917944222140,"147, Lane, Kolkata"
784,Lower-Middle,232795,Mr. Vivaan Arora,Primary,Farmer,Mrs. Shanaya Arora,No Formal Education,Homemaker,2,4,0,+917111156499,"478, Street, Hyderabad"
785,Lower-Middle,293431,Mr. Aarav Joshi,Higher Secondary,Small Business,Mrs. Riya Joshi,No Formal Education,Homemaker,3,3,1,+918627359860,"116, Lane, Nagpur"
786,Low,108710,Mr. Abhinav Desai,Primary,Self-Employed,Mrs. Anika Desai,Graduate,Homemaker,1,5,0,+919334056397,"495, Road, Bangalore"
787,Low,131338,Mr. Arnav Joshi,Higher Secondary,Government Employee,Mrs. Diya Joshi,Secondary,Homemaker,2,7,0,+919464927611,"393, Street, Kolkata"
788,Lower-Middle,180220,Mr. Sai Sharma,Graduate,Salaried Employee,Mrs. Anvi Sharma,Graduate,Professional,1,4,0,+918343984037,"85, Road, Nagpur"
789,Middle,318474,Mr. Manoj Verma,Secondary,Government Employee,Mrs. Rani Verma,No Formal Education,Professional,1,5,0,+917720904216,"310, Street, Patna"
790,Low,67128,Mr. Abhinav Chopra,Secondary,Daily Wage Worker,Mrs. Divya Chopra,Secondary,Homemaker,3,3,0,+919716997127,"247, Lane, Ghaziabad"
791,Upper-Middle,883525,Mr. Advait Desai,Graduate,Small Business,Mrs. Sneha Desai,Primary,Homemaker,4,7,0,+919205586823,"112, Road, Visakhapatnam"
792,Middle,302795,Mr. Daksh Rao,Graduate,Retired,Mrs. Prisha Rao,No Formal Education,Homemaker,0,4,0,+917487829904,"72, Lane, Kanpur"
793,Upper-Middle,637975,Mr. Rudra Jain,Secondary,Retired,Mrs. Navya Jain,Higher Secondary,Homemaker,0,6,0,+918116302056,"465, Lane, Pune"
794,Low,78717,Mr. Krishna Mehta,Primary,Professional,Mrs. Ira Mehta,Primary,Farmer,3,3,0,+918413549786,"46, Street, Pune"
795,Upper-Middle,661917,Mr. Vikram Sharma,Primary,Salaried Employee,Mrs. Myra Sharma,Secondary,Homemaker,1,4,0,+919730746428,"233, Road, Vadodara"
796,Middle,357152,Mr. Varun Reddy,Secondary,Government Employee,Mrs. Diya Reddy,Secondary,Homemaker,1,6,0,+918396160771,"352, Lane, Bangalore"
797,Middle,517346,Mr. Harshit Ali,Secondary,Professional,Mrs. Navya Ali,Primary,Homemaker,1,4,0,+919567533306,"426, Road, Jaipur"
798,Upper-Middle,754649,Mr. Ayaan Sharma,Primary,Self-Employed,Mrs. Divya Sharma,Primary,Small Business,2,3,0,+919830952082,"88, Road, Vadodara"
799,Lower-Middle,271747,Mr. Aryan Reddy,Secondary,Farmer,Mrs. Anika Reddy,Higher Secondary,Self-Employed,2,3,0,+918197107296,"354, Lane, Bhopal"
800,Low,105393,Mr. Ansh Nair,Secondary,Government Employee,Mrs. Neha Nair,Higher Secondary,Small Business,1,7,0,+917187887578,"163, Street, Kolkata"
801,Middle,388978,Mr. Siddharth Chatterjee,Secondary,Farmer,Mrs. Siya Chatterjee,No Formal Education,Government Employee,0,4,0,+919268521529,"305, Street, Lucknow"
802,Low,109981,Mr. Vikram Desai,Post-Graduate,Small Business,Mrs. Aarohi Desai,Secondary,Homemaker,3,5,0,+919080101211,"118, Lane, Bangalore"
803,Middle,406011,Mr. Deepak Ghosh,Secondary,Professional,Mrs. Kiara Ghosh,Primary,Daily Wage Worker,1,6,0,+917200073098,"177, Street, Bhopal"
804,Middle,475888,Mr. Advait Saxena,Primary,Small Business,Mrs. Sneha Saxena,Primary,Homemaker,0,4,1,+918626501237,"155, Street, Ahmedabad"
